latitude,longitude,brightness,frp,bright_t31,acq_date,acq_time,satellite,confidence,daynight,NOM_DEP,NOM_PROV,NOM_MUN,HECTARES
-15.22297,-61.19947,341.66,3.1,307.7,2024-09-07,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.63794,-61.91163,367.0,106.62,335.04,2024-08-26,1739,N,h,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.2755,-61.9868,336.8,33.4,299.7,2024-09-22,1346,Terra,86,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.46694,-59.61224,348.57,35.21,302.64,2024-08-14,1828,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-16.33711,-59.77674,333.73,4.44,305.83,2024-07-02,1810,N,l,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.37321,-59.82809,309.41,4.32,294.75,2024-09-09,609,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-13.15897,-67.81766,336.87,3.84,302.4,2024-09-03,1830,N,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-15.88115,-61.27806,307.9,1.95,297.28,2024-09-11,507,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.00528,-63.97407,326.96,2.73,296.83,2024-10-02,536,N20,n,N,Beni,Marban,San Andrés,935478.015
-15.76825,-61.75589,330.48,29.64,293.41,2024-08-12,1701,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.46048,-61.67496,331.91,4.19,302.2,2024-09-04,1810,N,l,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.30876,-63.32155,313.99,4.21,280.24,2024-10-09,440,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.22467,-60.32593,333.6,2.23,305.12,2024-09-10,1757,N,l,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-17.78132,-58.17719,345.48,9.18,305.06,2024-09-08,447,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.86033,-60.65251,339.27,6.02,301.16,2024-05-28,1752,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.91953,-59.07558,367.0,15.38,302.09,2024-07-23,1816,N,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.79394,-59.45113,334.03,7.91,303.33,2024-08-29,1706,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.44661,-60.0073,310.85,1.68,284.82,2024-08-26,531,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.55196,-62.20731,304.44,6.12,291.06,2024-09-30,433,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-12.92522,-65.95443,347.24,16.85,309.62,2024-07-26,1745,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-15.5026,-62.00562,351.01,12.45,304.78,2024-09-01,1750,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.29244,-59.58534,315.93,1.23,294.8,2024-09-05,520,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.74166,-61.81422,367.0,10.56,301.01,2024-08-14,1828,N20,h,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-18.33705,-57.64443,335.39,2.62,300.04,2024-08-22,506,N20,n,N,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-12.5467,-64.0036,313.8,19.4,281.8,2024-08-22,152,Terra,88,N,Beni,Itenez,Magdalena,1363449.184
-17.33876,-59.55388,311.88,1.55,294.62,2024-09-07,442,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-13.16584,-63.15849,348.83,17.88,309.51,2024-10-12,1757,N,n,D,Beni,Itenez,Magdalena,1363449.184
-15.79965,-61.64152,343.59,12.02,279.34,2024-11-11,1654,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.07036,-67.10162,307.49,3.57,290.46,2024-10-16,614,N20,n,N,Beni,General Jose Ballivi,San Borja,1348856.721
-13.6119,-67.64458,342.74,11.65,293.93,2024-11-01,1847,N20,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-16.81254,-60.02722,312.56,4.04,298.53,2024-09-11,507,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-16.4304,-61.8724,326.3,40.1,300.2,2024-01-27,1756,Aqua,77,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.79285,-61.60244,331.49,4.56,298.65,2024-09-20,1810,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.39422,-60.9285,344.5,6.79,308.95,2024-09-03,1713,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.29997,-60.40661,367.0,175.52,326.84,2024-09-20,1810,N,h,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.85225,-61.21663,311.7,2.46,294.91,2024-08-31,537,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.03135,-64.1163,336.95,6.3,299.4,2024-09-05,1815,N20,n,D,Santa Cruz,Ichilo,Yapacaní,951411.755
-15.12597,-61.13105,338.41,2.1,305.15,2024-09-06,1733,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.64189,-61.38751,311.15,1.38,297.01,2024-09-12,512,N20,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-17.93432,-59.56471,323.46,5.8,300.89,2024-09-09,428,N20,n,N,Santa Cruz,Chiquitos,Robore,735349.232
-15.64386,-61.34435,309.83,1.17,292.4,2024-08-16,518,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.5917,-63.77335,304.39,2.13,290.71,2024-09-03,440,N20,n,N,Beni,Marban,San Andrés,935478.015
-16.36095,-65.59939,340.18,81.77,304.75,2024-10-15,1725,N20,n,D,Cochabamba,Chapare,Villa Tunari,1456095.378
-17.02749,-58.66788,350.46,13.94,312.15,2024-07-19,1751,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.57091,-64.28628,313.37,0.85,282.15,2024-09-01,454,N,n,N,Beni,Cercado,San Javier,817332.335
-14.91242,-61.81514,309.39,1.0,293.81,2024-09-19,556,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.68324,-59.78217,307.43,4.52,293.63,2024-05-07,449,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.32411,-61.3053,348.6,7.78,301.36,2024-09-21,1751,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.19032,-62.63803,307.8,1.26,292.93,2024-09-06,500,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.77317,-59.45462,348.07,10.9,296.66,2024-08-04,1751,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.6903,-59.8224,323.4,25.8,305.0,2024-07-26,1843,Aqua,71,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-17.28033,-58.8132,351.71,8.35,309.94,2024-09-03,1712,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.48081,-61.44736,335.25,6.29,292.6,2024-03-15,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.13772,-67.77609,355.13,18.9,298.99,2024-08-26,1740,N,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-16.8221,-59.08537,307.51,0.85,292.05,2024-07-23,428,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.08658,-60.09996,300.72,1.12,282.4,2024-09-03,441,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-13.30816,-67.89515,339.73,2.57,300.76,2024-10-13,1803,N20,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-15.04938,-60.56999,351.92,12.99,298.46,2024-09-01,454,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.05783,-62.64295,348.07,7.22,297.17,2024-09-12,1720,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-18.5126,-62.40929,313.48,8.53,288.69,2024-12-30,608,N20,n,N,Santa Cruz,Cordillera,Charagua,7136018.854
-17.79671,-59.37356,334.12,4.18,303.24,2024-09-06,1756,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.6207,-62.3307,302.9,33.5,284.5,2024-02-09,132,Terra,52,N,Santa Cruz,Ñuflo De Chavez,San Ramón,49229.775
-15.17969,-61.28409,337.73,39.81,310.45,2024-08-22,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.48606,-64.42479,326.8,2.58,295.97,2024-08-26,1804,N20,n,D,Beni,Mamore,San Joaquín,869243.103
-12.69622,-65.99535,332.15,3.25,298.43,2024-06-14,1733,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-15.04276,-62.99104,332.44,4.03,296.15,2024-09-06,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-16.46326,-60.71778,367.0,5.83,306.23,2024-09-08,1655,N,h,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.19291,-61.76072,334.59,4.72,298.25,2024-09-08,447,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.35537,-63.60684,355.12,27.88,332.04,2024-07-21,1738,N20,l,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-14.88281,-62.29155,334.22,4.19,298.93,2024-09-25,544,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.2927,-60.41056,337.05,4.45,295.89,2024-10-23,1814,N20,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-14.89168,-64.04263,313.04,2.38,293.2,2024-10-07,518,N,n,N,Beni,Marban,San Andrés,935478.015
-15.02825,-61.01637,344.36,4.26,312.05,2024-09-02,1732,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.74147,-58.04388,326.88,2.89,295.09,2024-09-01,455,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.14381,-61.65556,307.52,2.92,292.88,2024-09-09,428,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.25474,-64.78416,367.0,9.35,306.43,2024-08-30,1828,N20,h,D,Beni,Cercado,San Javier,817332.335
-15.22547,-61.05583,353.11,18.35,308.34,2024-09-02,1708,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.36842,-67.07348,330.15,2.83,292.79,2024-08-03,1835,N20,n,D,Beni,General Jose Ballivi,Reyes,1264166.592
-16.87261,-60.06204,342.93,4.79,304.4,2024-09-22,1755,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-11.08728,-68.79967,336.75,8.6,298.09,2024-06-25,1843,N,n,D,Pando,Nicolas Suarez,Cobija,45109.457
-13.05208,-65.55119,320.88,4.22,292.81,2024-08-02,557,N,n,N,Beni,Yacuma,Exaltacion,2497316.752
-17.52493,-59.07037,345.13,13.39,310.44,2024-09-07,1713,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.40775,-62.42998,347.42,8.57,292.58,2024-10-13,1803,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.95631,-60.40373,323.91,16.95,290.05,2024-06-20,422,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.97707,-67.14943,351.25,10.33,309.04,2024-10-01,1804,N,n,D,Beni,General Jose Ballivi,Reyes,1264166.592
-14.49303,-62.90485,311.35,2.34,275.7,2024-10-06,601,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.4939,-60.0545,318.5,14.4,298.3,2024-09-01,159,Terra,59,N,Santa Cruz,Velasco,San Rafael,973100.718
-14.85036,-60.65503,313.87,2.93,294.65,2024-09-09,427,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.7317,-60.90785,339.92,16.99,302.74,2024-07-18,1654,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.28858,-61.65721,312.93,2.53,295.21,2024-09-25,544,N,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-15.47541,-61.91716,335.86,2.27,304.17,2024-09-11,1739,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.62229,-57.92128,340.78,4.5,303.84,2024-08-28,1701,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.8629,-60.6959,312.8,13.0,293.8,2024-09-02,559,Aqua,28,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-18.0414,-59.5812,317.3,9.4,305.8,2024-06-05,1830,Aqua,65,D,Santa Cruz,Chiquitos,Robore,735349.232
-14.90937,-60.77979,347.95,64.11,303.37,2024-08-25,1758,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.32656,-64.11042,305.04,1.15,292.88,2024-10-13,506,N,n,N,Beni,Marban,San Andrés,935478.015
-13.7858,-64.6572,341.7,86.7,300.5,2024-10-15,1910,Aqua,89,D,Beni,Mamore,San Ramón,1007855.847
-12.89088,-65.28772,346.03,3.8,299.58,2024-09-03,1830,N,n,D,Beni,Yacuma,Exaltacion,2497316.752
-16.39939,-61.67009,309.79,1.28,293.55,2024-08-31,513,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.89021,-59.92955,333.32,4.26,293.45,2024-09-21,519,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-17.95841,-59.13836,330.25,5.19,296.85,2024-09-23,442,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.4915,-58.55394,316.59,1.5,295.67,2024-08-31,513,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.5549,-64.6991,327.9,52.0,299.4,2024-10-04,1822,Aqua,80,D,Beni,Marban,Loreto,536417.598
-17.48714,-59.3617,314.54,3.13,294.42,2024-08-15,538,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.874,-60.88314,313.79,1.59,278.5,2024-08-26,531,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.51972,-62.87648,330.58,2.93,298.6,2024-09-22,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.77438,-57.99605,341.51,6.07,294.84,2024-08-26,1802,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.283,-62.86507,342.43,4.71,292.08,2024-10-03,1750,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.97436,-59.78301,347.03,4.9,300.1,2024-09-20,1810,N,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-13.9361,-67.2723,332.0,62.0,298.8,2024-10-15,1424,Terra,84,D,Beni,General Jose Ballivi,Reyes,1264166.592
-14.90278,-61.03369,367.0,14.45,303.52,2024-08-29,1823,N,h,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.51683,-58.13688,343.22,4.84,310.52,2024-09-07,1713,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.02985,-60.3342,321.91,2.52,290.79,2024-09-21,542,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-18.01426,-57.83713,367.0,9.0,301.51,2024-09-11,1802,N20,h,D,Santa Cruz,German Busch,Puerto Suarez,1298155.148
-15.7128,-62.81373,306.53,1.6,291.71,2024-09-06,501,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.8514,-57.8642,331.8,38.5,309.7,2024-09-09,1758,Aqua,55,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.87061,-63.03465,356.87,107.22,303.89,2024-10-23,1750,N,n,D,Santa Cruz,Ñuflo De Chavez,San Julián,572581.324
-17.1646,-62.9923,308.1,15.4,292.8,2024-09-04,221,Terra,73,N,Santa Cruz,Warnes,Warnes,131530.529
-15.43709,-60.53759,316.83,1.79,289.99,2024-09-01,454,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.88995,-65.9108,332.49,2.93,285.86,2024-09-14,1824,N,n,D,Beni,Yacuma,Exaltacion,2497316.752
-16.47838,-60.71091,324.44,3.63,295.23,2024-08-28,453,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.0836,-62.1241,338.2,102.6,298.1,2024-09-25,641,Aqua,100,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.69722,-59.53814,340.73,4.77,310.77,2024-08-15,1745,N,l,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.5848,-62.01654,352.81,81.81,286.21,2024-08-26,507,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.01395,-59.82444,313.51,2.42,296.17,2024-09-26,549,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-11.7714,-68.7002,303.1,7.1,281.2,2024-10-28,227,Terra,53,N,Pando,Manuripi,Filadelfia,1188576.23
-15.0173,-60.39032,309.44,2.45,296.63,2024-09-20,538,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.51856,-61.70709,319.45,5.82,296.62,2024-10-13,530,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.81995,-57.89827,309.37,2.79,295.11,2024-09-09,545,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.75522,-59.52266,354.63,14.18,303.01,2024-08-06,506,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.12415,-60.90651,351.23,23.36,316.01,2024-08-27,1744,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.89511,-61.81126,341.72,4.64,303.9,2024-09-21,1751,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.5557,-58.1874,374.0,115.0,314.5,2024-08-21,1816,Aqua,100,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.6141,-62.8869,313.0,6.9,297.8,2024-09-23,158,Terra,73,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-13.69746,-64.79151,302.21,1.52,290.8,2024-07-29,556,N20,n,N,Beni,Mamore,San Ramón,1007855.847
-18.64521,-58.00634,330.24,3.54,295.92,2024-04-28,444,N20,n,N,Santa Cruz,German Busch,Puerto Suarez,1298155.148
-14.67259,-60.75968,346.54,5.41,298.23,2024-10-03,517,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.94683,-64.51579,328.41,3.22,294.43,2024-07-11,1726,N20,n,D,Beni,Mamore,San Ramón,1007855.847
-16.70986,-61.18086,306.11,4.01,286.27,2024-12-21,536,N20,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-15.99476,-62.14379,307.76,1.64,292.13,2024-09-04,602,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.5559,-58.1172,334.9,35.3,309.9,2024-09-10,1838,Aqua,68,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.77856,-60.39409,354.69,16.89,311.76,2024-06-07,1803,N20,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-16.70638,-59.73731,337.11,9.57,282.52,2024-05-25,1822,N,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.9141,-60.4554,363.4,192.5,303.2,2024-06-27,1843,Aqua,100,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.84793,-58.86957,344.56,4.73,313.41,2024-08-05,1732,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.00066,-62.1365,308.75,1.73,292.75,2024-09-04,538,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.65361,-58.43626,343.93,9.6,305.99,2024-08-30,1803,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.9019,-63.8063,322.4,10.6,300.7,2024-09-20,1848,Aqua,55,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.38298,-62.4007,313.25,3.36,276.42,2024-09-21,519,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.32206,-58.79375,312.54,3.15,292.91,2024-08-29,551,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.18015,-63.70609,356.84,17.79,301.28,2024-08-26,1739,N,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.67146,-64.47261,310.91,2.97,295.43,2024-09-25,544,N,n,N,Beni,Marban,San Andrés,935478.015
-16.9691,-59.3112,319.6,41.4,295.9,2024-07-28,127,Terra,99,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.5458,-62.36409,334.29,8.17,298.3,2024-09-25,544,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.43266,-59.48435,334.67,4.91,302.43,2024-06-28,1809,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.89344,-62.60033,317.12,3.23,286.88,2024-08-26,531,N20,n,N,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-17.02805,-63.41478,311.74,2.23,287.93,2024-09-11,507,N,n,N,Santa Cruz,Sara,Santa Rosa del Sara,411372.581
-14.84003,-61.58627,307.71,2.4,290.02,2024-09-16,536,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.49983,-62.2518,320.22,1.84,291.53,2024-06-29,518,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.7544,-64.9852,306.0,5.7,294.8,2024-09-01,200,Terra,20,N,Beni,Mamore,San Ramón,1007855.847
-17.10502,-58.64588,323.38,1.61,297.14,2024-08-22,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.22011,-62.22638,340.67,11.66,294.68,2024-09-20,1653,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.39752,-60.29039,308.21,5.77,293.61,2024-09-09,608,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.60843,-62.43818,345.12,12.16,302.77,2024-07-22,1719,N20,n,D,Santa Cruz,Ñuflo De Chavez,San Ramón,49229.775
-12.91306,-64.62837,341.7,5.02,302.12,2024-06-25,1726,N20,n,D,Beni,Mamore,San Joaquín,869243.103
-11.15435,-68.24423,346.06,5.79,298.65,2024-10-17,1829,N20,n,D,Pando,Nicolas Suarez,Bella Flor,579347.082
-21.56239,-63.29348,311.31,2.15,291.07,2024-12-06,456,N,n,N,Tarija,Gran Chaco,Villamontes,1178412.511
-13.61316,-65.20358,354.9,14.49,302.73,2024-06-21,1817,N,n,D,Beni,Mamore,San Joaquín,869243.103
-16.58011,-60.22912,307.69,0.48,294.53,2024-09-05,519,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-14.31712,-62.81746,305.58,3.35,289.74,2024-10-05,440,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.73318,-62.44608,343.12,10.12,296.19,2024-10-09,1713,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.96293,-60.21883,339.25,3.63,303.29,2024-08-17,1732,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.66418,-59.43402,344.91,21.13,298.96,2024-08-02,1648,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.18247,-62.02842,350.42,12.27,304.71,2024-10-02,1745,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.79612,-58.10983,350.56,6.11,307.93,2024-09-06,1732,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.8553,-60.859,333.3,56.5,304.7,2024-07-25,1803,Aqua,83,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.68271,-61.86238,305.95,0.85,294.11,2024-08-17,500,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.22269,-61.8591,311.28,1.26,291.72,2024-09-06,501,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.48212,-62.4108,337.43,3.96,306.93,2024-08-16,1750,N20,n,D,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-15.67694,-63.59639,326.53,4.83,289.4,2024-07-06,1719,N20,n,D,Beni,Marban,San Andrés,935478.015
-15.24023,-63.63041,308.46,1.74,291.04,2024-09-05,543,N20,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.10434,-61.32098,367.0,67.56,335.15,2024-07-26,1744,N20,h,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-18.60321,-57.73187,350.4,90.31,313.2,2024-09-09,1635,N,n,D,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-16.31724,-64.26638,330.42,5.28,304.74,2024-10-13,1738,N,l,D,Santa Cruz,Ichilo,Yapacaní,951411.755
-15.78257,-61.10749,308.8,1.24,294.9,2024-08-21,525,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.8682,-62.9462,350.6,51.0,309.4,2024-09-10,1839,Aqua,95,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.43785,-59.49091,311.13,1.55,293.5,2024-07-28,435,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.85981,-59.48789,306.81,1.13,289.59,2024-09-01,455,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.3243,-63.012,346.8,89.4,305.2,2024-09-08,146,Terra,100,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-13.90213,-63.11014,346.13,6.73,296.63,2024-10-01,1828,N20,n,D,Beni,Itenez,Baures,1761607.494
-15.72225,-65.55437,315.38,1.7,287.54,2024-10-08,524,N20,n,N,Beni,Moxos,San Ignacio,2001132.642
-18.60518,-59.18019,334.83,10.89,307.11,2024-06-06,1757,N,n,D,Santa Cruz,Chiquitos,Robore,735349.232
-14.79447,-60.89746,344.44,8.27,285.39,2024-08-26,531,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-18.24616,-63.42737,353.2,8.73,294.78,2024-10-31,1840,N,n,D,Santa Cruz,Andres Ibañez,La Guardia,95321.072
-16.6322,-60.21933,303.92,1.64,291.17,2024-09-06,501,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.63885,-60.42053,296.46,1.37,277.72,2024-06-09,609,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.52443,-59.25837,322.82,10.93,297.43,2024-08-02,441,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.05764,-59.05438,342.98,5.64,305.19,2024-07-20,1756,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.88534,-61.25256,344.51,3.42,298.79,2024-09-03,440,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.86208,-61.18886,319.78,3.74,297.39,2024-09-04,538,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.63398,-65.52964,339.78,6.32,309.48,2024-10-02,1809,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-14.60378,-62.31306,313.17,1.71,286.49,2024-10-09,505,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.1938,-65.2097,337.2,27.7,306.4,2024-09-25,1853,Aqua,85,D,Beni,Moxos,San Ignacio,2001132.642
-16.64507,-63.77479,336.37,4.08,302.82,2024-10-08,1756,N20,n,D,Santa Cruz,Sara,Santa Rosa del Sara,411372.581
